"","session_id","referrer","anch1group","anchoring1"
"1494",2399787,"mcdaniel","lowanchor",2700
"1496",2400037,"mcdaniel","highanchor",4000
"1497",2400210,"mcdaniel","highanchor",4500
"1498",2400235,"mcdaniel","highanchor",5600
"1499",2401208,"mcdaniel","lowanchor",3000
"1500",2401951,"mcdaniel","lowanchor",3500
"1501",2402044,"mcdaniel","lowanchor",2000
"1502",2402928,"mcdaniel","lowanchor",3600
"1503",2403279,"mcdaniel","highanchor",4500
"1504",2403281,"mcdaniel","highanchor",5999
"1505",2403486,"mcdaniel","lowanchor",5000
"1506",2403994,"mcdaniel","highanchor",4000
"1507",2404062,"mcdaniel","highanchor",3000
"1508",2404410,"mcdaniel","lowanchor",3000
"1509",2404963,"mcdaniel","lowanchor",1900
"1510",2406245,"mcdaniel","highanchor",3000
"1511",2406254,"mcdaniel","lowanchor",3000
"1512",2406284,"mcdaniel","lowanchor",3500
"1514",2406430,"mcdaniel","highanchor",4000
"1515",2406659,"mcdaniel","lowanchor",3000
"1516",2407838,"mcdaniel","highanchor",4500
"1517",2407974,"mcdaniel","highanchor",4000
"1518",2408350,"mcdaniel","highanchor",5000
"1519",2411236,"mcdaniel","lowanchor",1551
"1521",2417521,"mcdaniel","lowanchor",2500
"1522",2419187,"mcdaniel","lowanchor",3000
"1523",2419449,"mcdaniel","highanchor",5420
"1524",2419466,"mcdaniel","highanchor",5000
"1525",2422137,"mcdaniel","lowanchor",4000
"1526",2426038,"mcdaniel","lowanchor",2200
"1527",2427815,"mcdaniel","highanchor",3500
"1528",2432796,"mcdaniel","highanchor",3000
"1531",2443785,"mcdaniel","lowanchor",4000
"1532",2450946,"mcdaniel","lowanchor",3600
"1533",2451040,"mcdaniel","highanchor",3500
"1534",2451047,"mcdaniel","highanchor",3500
"1535",2451061,"mcdaniel","lowanchor",2500
"1536",2451063,"mcdaniel","lowanchor",3000
"1537",2451168,"mcdaniel","highanchor",3000
"1538",2451581,"mcdaniel","highanchor",5000
"1539",2452524,"mcdaniel","highanchor",5500
"1540",2452700,"mcdaniel","lowanchor",5000
"1541",2452715,"mcdaniel","highanchor",3000
"1542",2453249,"mcdaniel","highanchor",3200
"1543",2453291,"mcdaniel","lowanchor",3000
"1545",2457301,"mcdaniel","highanchor",3000
"1546",2457522,"mcdaniel","lowanchor",3000
"1547",2457617,"mcdaniel","highanchor",5392
"1548",2463756,"mcdaniel","highanchor",5600
"1549",2465487,"mcdaniel","lowanchor",2500
"1552",2465895,"mcdaniel","highanchor",4500
"1553",2465948,"mcdaniel","highanchor",3500
"1554",2465952,"mcdaniel","lowanchor",3000
"1555",2466277,"mcdaniel","lowanchor",3000
"1556",2466426,"mcdaniel","lowanchor",2200
"1557",2466569,"mcdaniel","lowanchor",2309
"1558",2468447,"mcdaniel","highanchor",5000
"1559",2475770,"mcdaniel","highanchor",3000
"1560",2475870,"mcdaniel","highanchor",3000
"1562",2475968,"mcdaniel","highanchor",5000
"1563",2475985,"mcdaniel","lowanchor",1501
"1564",2476037,"mcdaniel","lowanchor",2000
"1566",2476444,"mcdaniel","highanchor",3000
"1567",2476544,"mcdaniel","highanchor",3500
"1569",2476586,"mcdaniel","lowanchor",3800
"1570",2476588,"mcdaniel","highanchor",5000
"1571",2476678,"mcdaniel","highanchor",3000
"1572",2477597,"mcdaniel","highanchor",4934
"1573",2478261,"mcdaniel","lowanchor",3000
"1574",2478285,"mcdaniel","lowanchor",3000
"1575",2478338,"mcdaniel","lowanchor",2600
"1576",2478384,"mcdaniel","highanchor",4550
"1577",2478426,"mcdaniel","lowanchor",3500
"1578",2478477,"mcdaniel","lowanchor",2000
"1580",2478592,"mcdaniel","highanchor",3000
"1581",2478634,"mcdaniel","highanchor",3000
"1582",2479532,"mcdaniel","highanchor",4723
"1583",2479770,"mcdaniel","highanchor",5000
"1584",2479919,"mcdaniel","highanchor",2600
"1585",2480394,"mcdaniel","highanchor",4000
"1586",2480401,"mcdaniel","highanchor",3000
"1587",2481545,"mcdaniel","lowanchor",3000
"1591",2491455,"mcdaniel","lowanchor",2500
